version,profile,records,run,workload,operations,total_ns,ns_per_op,ops_per_sec,nodes_read,nodes_written,bytes_read,bytes_written,cache_hits,cache_misses,cache_evictions,result_entries,num_nodes,num_leaves,num_internal,height,tree_bytes,db_bytes_before,db_bytes_after,wal_bytes_after,shm_bytes_after,fixture_bytes_after,sqlite_node_count,sqlite_node_payload_bytes,validated,status
current,normal,10000,3,random_reads_warm_manager,1000000,418262291,418.262,2390844.266,0,0,0,0,1060800,0,0,10000,39,38,1,1,416075,483328,483328,0,32768,516096,39,416075,true,ok
current,normal,10000,3,clustered_reads_cold_manager,1000000,419528042,419.528,2383630.890,39,0,416075,0,1060746,39,0,10000,39,38,1,1,416075,483328,483328,0,32768,516096,39,416075,true,ok
current,normal,10000,3,clustered_reads_warm_manager,1000000,410010916,410.011,2438959.454,0,0,0,0,1060800,0,0,10000,39,38,1,1,416075,483328,483328,0,32768,516096,39,416075,true,ok
current,normal,10000,3,right_edge_reads_cold_manager,1000000,413147791,413.148,2420441.357,39,0,416075,0,1060746,39,0,10000,39,38,1,1,416075,483328,483328,0,32768,516096,39,416075,true,ok
current,normal,10000,3,right_edge_reads_warm_manager,1000000,417926417,417.926,2392765.710,0,0,0,0,1060800,0,0,10000,39,38,1,1,416075,483328,483328,0,32768,516096,39,416075,true,ok
current,normal,10000,3,append_batch_upserts,100,816625,8166.250,122455.227,2,2,5718,9833,2,2,0,10100,39,38,1,1,420190,483328,499712,0,0,499712,41,425908,true,ok
current,normal,10000,3,random_batch_updates,100,5670042,56700.420,17636.554,35,35,390152,390152,4,35,0,10000,39,38,1,1,416075,483328,925696,0,0,925696,74,806227,true,ok
current,normal,10000,3,clustered_batch_updates,100,1110625,11106.250,90039.392,5,4,33569,29454,3,5,0,10000,39,38,1,1,416075,483328,520192,0,0,520192,43,445529,true,ok
current,normal,10000,3,random_batch_deletes,100,5395334,53953.340,18534.534,40,36,417677,397649,1,40,0,9900,39,38,1,1,411972,483328,937984,0,0,937984,75,813724,true,ok
current,normal,10000,3,clustered_batch_deletes,100,1492792,14927.920,66988.569,7,4,67048,30238,2,7,0,9900,38,37,1,1,411838,483328,520192,0,0,520192,43,446313,true,ok
current,normal,10000,3,identical_diff,1,3500,3500.000,285714.286,0,0,0,0,0,0,0,10000,39,38,1,1,416075,483328,483328,0,32768,516096,39,416075,true,ok
current,normal,10000,3,append_sparse_diff,100,89709,897.090,1114715.357,4,0,15551,0,0,4,0,10100,39,38,1,1,420190,483328,499712,0,32768,532480,41,425908,true,ok
current,normal,10000,3,random_sparse_diff,100,2363958,23639.580,42301.936,70,0,780304,0,2,70,0,10000,39,38,1,1,416075,483328,925696,0,32768,958464,74,806227,true,ok
current,normal,10000,3,clustered_sparse_diff,100,239167,2391.670,418117.884,8,0,58908,0,2,8,0,10000,39,38,1,1,416075,483328,520192,0,32768,552960,43,445529,true,ok
current,normal,10000,3,random_delete_diff,100,2725292,27252.920,36693.316,72,0,799401,0,2,72,0,9900,39,38,1,1,411972,483328,937984,0,32768,970752,75,813724,true,ok
current,normal,10000,3,clustered_delete_diff,100,358833,3588.330,278681.169,9,0,64713,0,2,9,0,9900,38,37,1,1,411838,483328,520192,0,32768,552960,43,446313,true,ok
current,normal,10000,3,append_disjoint_sparse_merge,100,628292,6282.920,159161.664,6,2,21274,9833,12,6,0,10100,39,38,1,1,420190,483328,536576,0,0,536576,45,441464,true,ok
current,normal,10000,3,random_disjoint_sparse_merge,100,611000,6110.000,163666.121,6,2,68220,22740,0,6,0,10000,39,38,1,1,416075,483328,978944,0,0,978944,78,851707,true,ok
current,normal,10000,3,clustered_disjoint_sparse_merge,100,384125,3841.250,260331.923,6,2,14079,4693,0,6,0,10000,39,38,1,1,416075,483328,548864,0,0,548864,47,454915,true,ok
current,normal,10000,3,random_conflict_resolved_merge,50,2862542,57250.840,17466.993,93,0,1057785,0,0,93,0,10000,39,38,1,1,416075,483328,1282048,0,0,1282048,101,1121265,true,ok
current,normal,10000,3,clustered_conflict_resolved_merge,50,155625,3112.500,321285.141,6,0,14079,0,0,6,0,10000,39,38,1,1,416075,483328,503808,0,0,503808,43,425461,true,ok
original,full,50000,3,sorted_stream_build,50000,28516625,570.332,1753363.170,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,0,2367488,0,0,2367488,199,2071202,true,ok
original,full,50000,3,shuffled_batch_build,50000,37416125,748.322,1336322.241,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,0,2367488,0,0,2367488,199,2071202,true,ok
original,full,50000,3,random_reads_cold_manager,1000000,684033292,684.033,1461917.149,199,0,2071202,0,1999801,199,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,3,random_reads_warm_manager,1000000,704692708,704.693,1419058.249,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,3,clustered_reads_cold_manager,1000000,666333291,666.333,1500750.471,54,0,428763,0,1999946,54,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,3,clustered_reads_warm_manager,1000000,690066208,690.066,1449136.312,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,3,right_edge_reads_cold_manager,1000000,659814708,659.815,1515577.007,40,0,428358,0,1999960,40,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,3,right_edge_reads_warm_manager,1000000,626784416,626.784,1595444.900,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,3,append_batch_upserts,500,6644583,13289.166,75249.267,2,6,8594,29466,0,2,0,50500,203,202,1,1,2092074,2367488,2408448,0,0,2408448,205,2100668,true,ok
original,full,50000,3,random_batch_updates,500,48623583,97247.166,10283.076,169,169,1915782,1915782,169,169,0,50000,199,198,1,1,2071202,2367488,4542464,0,0,4542464,368,3986984,true,ok
original,full,50000,3,clustered_batch_updates,500,7570958,15141.916,66041.840,5,4,40289,39304,3,5,0,50000,199,198,1,1,2071202,2367488,2408448,0,0,2408448,203,2110506,true,ok
original,full,50000,3,random_batch_deletes,500,48236750,96473.500,10365.541,169,169,1915782,1895282,167,169,0,49500,199,198,1,1,2050702,2367488,4501504,0,0,4501504,368,3966484,true,ok
original,full,50000,3,clustered_batch_deletes,500,6952250,13904.500,71919.163,4,3,39304,18668,2,4,0,49500,198,197,1,1,2050566,2367488,2387968,0,0,2387968,202,2089870,true,ok
original,full,50000,3,identical_diff,1,1333,1333.000,750187.547,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,3,append_sparse_diff,500,989458,1978.916,505327.159,8,0,38060,0,0,8,0,50500,203,202,1,1,2092074,2367488,2408448,0,32768,2441216,205,2100668,true,ok
original,full,50000,3,random_sparse_diff,500,21595458,43190.916,23153.017,338,0,3831564,0,2,338,0,50000,199,198,1,1,2071202,2367488,4542464,0,32768,4575232,368,3986984,true,ok
original,full,50000,3,clustered_sparse_diff,500,685250,1370.500,729660.708,8,0,78608,0,2,8,0,50000,199,198,1,1,2071202,2367488,2408448,0,32768,2441216,203,2110506,true,ok
original,full,50000,3,random_delete_diff,500,23334750,46669.500,21427.270,368,0,3966484,0,32,368,0,49500,199,198,1,1,2050702,2367488,4501504,0,32768,4534272,368,3966484,true,ok
original,full,50000,3,clustered_delete_diff,500,32513917,65027.834,15378.030,202,0,2089870,0,197,202,0,49500,198,197,1,1,2050566,2367488,2387968,0,32768,2420736,202,2089870,true,ok
original,full,50000,3,append_disjoint_sparse_merge,500,1494208,2988.416,334625.434,7,3,37988,20795,5,7,0,50500,202,201,1,1,2091996,2367488,2433024,0,0,2433024,208,2121846,true,ok
original,full,50000,3,random_disjoint_sparse_merge,500,746625,1493.250,669680.228,6,2,49218,16406,0,6,0,50000,199,198,1,1,2071202,2367488,4554752,0,0,4554752,372,4019796,true,ok
original,full,50000,3,clustered_disjoint_sparse_merge,500,885333,1770.666,564759.249,6,2,34419,11473,0,6,0,50000,199,198,1,1,2071202,2367488,2445312,0,0,2445312,207,2133452,true,ok
original,full,50000,3,random_conflict_resolved_merge,250,30553375,122213.500,8182.402,414,0,4975320,0,0,414,0,50000,199,198,1,1,2071202,2367488,6053888,0,0,6053888,475,5388082,true,ok
original,full,50000,3,clustered_conflict_resolved_merge,250,2529083,10116.332,98850.058,12,0,117912,0,0,12,0,50000,199,198,1,1,2071202,2367488,2457600,0,0,2457600,207,2149810,true,ok
current,full,50000,3,sorted_stream_build,50000,29903792,598.076,1672028.751,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,0,2375680,0,0,2375680,187,2079577,true,ok
current,full,50000,3,shuffled_batch_build,50000,27177500,543.550,1839757.152,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,0,2375680,0,0,2375680,187,2079577,true,ok
current,full,50000,3,random_reads_cold_manager,1000000,506052916,506.053,1976077.933,187,0,2079577,0,1286198,187,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,3,random_reads_warm_manager,1000000,500733250,500.733,1997071.295,0,0,0,0,1286400,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,3,clustered_reads_cold_manager,1000000,441096250,441.096,2267078.897,41,0,426678,0,1063944,41,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,3,clustered_reads_warm_manager,1000000,435331542,435.332,2297099.804,0,0,0,0,1064000,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,3,right_edge_reads_cold_manager,1000000,445879416,445.879,2242758.836,36,0,428374,0,1055949,36,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,3,right_edge_reads_warm_manager,1000000,428356875,428.357,2334502.043,0,0,0,0,1056000,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,3,append_batch_upserts,500,9532750,19065.500,52450.762,2,5,17614,38557,2,2,0,50500,190,189,1,1,2100520,2375680,2420736,0,0,2420736,192,2118134,true,ok
current,full,50000,3,random_batch_updates,500,44216375,88432.750,11308.028,158,158,1902498,1902498,4,158,0,50000,187,186,1,1,2079577,2375680,4534272,0,0,4534272,345,3982075,true,ok
current,full,50000,3,clustered_batch_updates,500,8445833,16891.666,59200.792,5,4,49246,39168,3,5,0,50000,187,186,1,1,2079577,2375680,2420736,0,0,2420736,191,2118745,true,ok
current,full,50000,3,random_batch_deletes,500,48172708,96345.416,10379.321,188,160,2086957,1906853,1,188,0,49500,183,182,1,1,2058570,2375680,4550656,0,0,4550656,347,3986430,true,ok
current,full,50000,3,clustered_batch_deletes,500,8467458,16934.916,59049.599,6,2,70384,18360,2,6,0,49500,185,184,1,1,2058769,2375680,2404352,0,0,2404352,189,2097937,true,ok
current,full,50000,3,identical_diff,1,1541,1541.000,648929.267,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,3,append_sparse_diff,500,993083,1986.166,503482.589,7,0,56171,0,0,7,0,50500,190,189,1,1,2100520,2375680,2420736,0,32768,2453504,192,2118134,true,ok
current,full,50000,3,random_sparse_diff,500,12274666,24549.332,40734.306,316,0,3804996,0,2,316,0,50000,187,186,1,1,2079577,2375680,4534272,0,32768,4567040,345,3982075,true,ok
current,full,50000,3,clustered_sparse_diff,500,1458167,2916.334,342896.253,8,0,78336,0,2,8,0,50000,187,186,1,1,2079577,2375680,2420736,0,32768,2453504,191,2118745,true,ok
current,full,50000,3,random_delete_diff,500,15280958,30561.916,32720.462,324,0,3834713,0,2,324,0,49500,183,182,1,1,2058570,2375680,4550656,0,32768,4583424,347,3986430,true,ok
current,full,50000,3,clustered_delete_diff,500,683333,1366.666,731707.674,6,0,57528,0,2,6,0,49500,185,184,1,1,2058769,2375680,2404352,0,32768,2437120,189,2097937,true,ok
current,full,50000,3,append_disjoint_sparse_merge,500,1557042,3114.084,321121.717,7,3,59058,23825,9,7,0,50500,190,189,1,1,2100520,2375680,2457600,0,0,2457600,196,2150939,true,ok
current,full,50000,3,random_disjoint_sparse_merge,500,753667,1507.334,663422.971,6,2,52845,17615,0,6,0,50000,187,186,1,1,2079577,2375680,4567040,0,0,4567040,349,4017305,true,ok
current,full,50000,3,clustered_disjoint_sparse_merge,500,1442875,2885.750,346530.365,6,2,52476,17492,0,6,0,50000,187,186,1,1,2079577,2375680,2461696,0,0,2461696,195,2153729,true,ok
current,full,50000,3,random_conflict_resolved_merge,250,16972584,67890.336,14729.637,399,0,5173467,0,0,399,0,50000,187,186,1,1,2079577,2375680,6221824,0,0,6221824,453,5528555,true,ok
current,full,50000,3,clustered_conflict_resolved_merge,250,993417,3973.668,251656.656,9,0,101949,0,0,9,0,50000,187,186,1,1,2079577,2375680,2461696,0,0,2461696,193,2147543,true,ok
original,normal,50000,3,sorted_stream_build,50000,29848292,596.966,1675137.726,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,0,2367488,0,0,2367488,199,2071202,true,ok
original,normal,50000,3,shuffled_batch_build,50000,27886458,557.729,1792984.968,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,0,2367488,0,0,2367488,199,2071202,true,ok
original,normal,50000,3,random_reads_cold_manager,1000000,715106042,715.106,1398394.002,199,0,2071202,0,1999801,199,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,3,random_reads_warm_manager,1000000,680445708,680.446,1469624.965,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,3,clustered_reads_cold_manager,1000000,670979417,670.979,1490358.683,54,0,428763,0,1999946,54,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,3,clustered_reads_warm_manager,1000000,647955792,647.956,1543315.165,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,3,right_edge_reads_cold_manager,1000000,670457166,670.457,1491519.594,40,0,428358,0,1999960,40,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,3,right_edge_reads_warm_manager,1000000,655493959,655.494,1525567.072,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,3,append_batch_upserts,500,6838792,13677.584,73112.327,2,6,8594,29466,0,2,0,50500,203,202,1,1,2092074,2367488,2408448,0,0,2408448,205,2100668,true,ok
original,normal,50000,3,random_batch_updates,500,48642750,97285.500,10279.024,169,169,1915782,1915782,169,169,0,50000,199,198,1,1,2071202,2367488,4542464,0,0,4542464,368,3986984,true,ok
original,normal,50000,3,clustered_batch_updates,500,7040709,14081.418,71015.575,5,4,40289,39304,3,5,0,50000,199,198,1,1,2071202,2367488,2408448,0,0,2408448,203,2110506,true,ok
original,normal,50000,3,random_batch_deletes,500,48591125,97182.250,10289.945,169,169,1915782,1895282,167,169,0,49500,199,198,1,1,2050702,2367488,4501504,0,0,4501504,368,3966484,true,ok
original,normal,50000,3,clustered_batch_deletes,500,7261125,14522.250,68859.853,4,3,39304,18668,2,4,0,49500,198,197,1,1,2050566,2367488,2387968,0,0,2387968,202,2089870,true,ok
original,normal,50000,3,identical_diff,1,1625,1625.000,615384.615,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,3,append_sparse_diff,500,920334,1840.668,543281.026,8,0,38060,0,0,8,0,50500,203,202,1,1,2092074,2367488,2408448,0,32768,2441216,205,2100668,true,ok
original,normal,50000,3,random_sparse_diff,500,21980000,43960.000,22747.953,338,0,3831564,0,2,338,0,50000,199,198,1,1,2071202,2367488,4542464,0,32768,4575232,368,3986984,true,ok
original,normal,50000,3,clustered_sparse_diff,500,737250,1474.500,678195.999,8,0,78608,0,2,8,0,50000,199,198,1,1,2071202,2367488,2408448,0,32768,2441216,203,2110506,true,ok
original,normal,50000,3,random_delete_diff,500,19410750,38821.500,25758.922,368,0,3966484,0,32,368,0,49500,199,198,1,1,2050702,2367488,4501504,0,32768,4534272,368,3966484,true,ok
original,normal,50000,3,clustered_delete_diff,500,23398083,46796.166,21369.272,202,0,2089870,0,197,202,0,49500,198,197,1,1,2050566,2367488,2387968,0,32768,2420736,202,2089870,true,ok
original,normal,50000,3,append_disjoint_sparse_merge,500,1738458,3476.916,287611.205,7,3,37988,20795,5,7,0,50500,202,201,1,1,2091996,2367488,2433024,0,0,2433024,208,2121846,true,ok
original,normal,50000,3,random_disjoint_sparse_merge,500,777292,1554.584,643258.904,6,2,49218,16406,0,6,0,50000,199,198,1,1,2071202,2367488,4554752,0,0,4554752,372,4019796,true,ok
original,normal,50000,3,clustered_disjoint_sparse_merge,500,1836000,3672.000,272331.155,6,2,34419,11473,0,6,0,50000,199,198,1,1,2071202,2367488,2445312,0,0,2445312,207,2133452,true,ok
original,normal,50000,3,random_conflict_resolved_merge,250,31140750,124563.000,8028.066,414,0,4975320,0,0,414,0,50000,199,198,1,1,2071202,2367488,6053888,0,0,6053888,475,5388082,true,ok
original,normal,50000,3,clustered_conflict_resolved_merge,250,1856958,7427.832,134628.785,12,0,117912,0,0,12,0,50000,199,198,1,1,2071202,2367488,2457600,0,0,2457600,207,2149810,true,ok
current,normal,50000,3,sorted_stream_build,50000,27089958,541.799,1845702.382,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,0,2375680,0,0,2375680,187,2079577,true,ok
current,normal,50000,3,shuffled_batch_build,50000,26953583,539.072,1855040.942,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,0,2375680,0,0,2375680,187,2079577,true,ok
current,normal,50000,3,random_reads_cold_manager,1000000,530908542,530.909,1883563.591,187,0,2079577,0,1286198,187,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,3,random_reads_warm_manager,1000000,505183375,505.183,1979479.234,0,0,0,0,1286400,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,3,clustered_reads_cold_manager,1000000,456401459,456.401,2191053.469,41,0,426678,0,1063944,41,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,3,clustered_reads_warm_manager,1000000,431708500,431.709,2316377.834,0,0,0,0,1064000,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,3,right_edge_reads_cold_manager,1000000,445209584,445.210,2246133.138,36,0,428374,0,1055949,36,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,3,right_edge_reads_warm_manager,1000000,428267375,428.267,2334989.911,0,0,0,0,1056000,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,3,append_batch_upserts,500,6839666,13679.332,73102.985,2,5,17614,38557,2,2,0,50500,190,189,1,1,2100520,2375680,2420736,0,0,2420736,192,2118134,true,ok
current,normal,50000,3,random_batch_updates,500,38892875,77785.750,12855.825,158,158,1902498,1902498,4,158,0,50000,187,186,1,1,2079577,2375680,4534272,0,0,4534272,345,3982075,true,ok
current,normal,50000,3,clustered_batch_updates,500,6353083,12706.166,78701.947,5,4,49246,39168,3,5,0,50000,187,186,1,1,2079577,2375680,2420736,0,0,2420736,191,2118745,true,ok
current,normal,50000,3,random_batch_deletes,500,41098208,82196.416,12165.981,188,160,2086957,1906853,1,188,0,49500,183,182,1,1,2058570,2375680,4550656,0,0,4550656,347,3986430,true,ok
current,normal,50000,3,clustered_batch_deletes,500,7835375,15670.750,63813.155,6,2,70384,18360,2,6,0,49500,185,184,1,1,2058769,2375680,2404352,0,0,2404352,189,2097937,true,ok
current,normal,50000,3,identical_diff,1,1584,1584.000,631313.131,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,3,append_sparse_diff,500,742167,1484.334,673702.819,7,0,56171,0,0,7,0,50500,190,189,1,1,2100520,2375680,2420736,0,32768,2453504,192,2118134,true,ok
current,normal,50000,3,random_sparse_diff,500,11765833,23531.666,42495.929,316,0,3804996,0,2,316,0,50000,187,186,1,1,2079577,2375680,4534272,0,32768,4567040,345,3982075,true,ok
current,normal,50000,3,clustered_sparse_diff,500,887208,1774.416,563565.703,8,0,78336,0,2,8,0,50000,187,186,1,1,2079577,2375680,2420736,0,32768,2453504,191,2118745,true,ok
current,normal,50000,3,random_delete_diff,500,14918417,29836.834,33515.620,324,0,3834713,0,2,324,0,49500,183,182,1,1,2058570,2375680,4550656,0,32768,4583424,347,3986430,true,ok
current,normal,50000,3,clustered_delete_diff,500,445875,891.750,1121390.524,6,0,57528,0,2,6,0,49500,185,184,1,1,2058769,2375680,2404352,0,32768,2437120,189,2097937,true,ok
current,normal,50000,3,append_disjoint_sparse_merge,500,2460875,4921.750,203179.763,7,3,59058,23825,9,7,0,50500,190,189,1,1,2100520,2375680,2457600,0,0,2457600,196,2150939,true,ok
current,normal,50000,3,random_disjoint_sparse_merge,500,642792,1285.584,777856.601,6,2,52845,17615,0,6,0,50000,187,186,1,1,2079577,2375680,4567040,0,0,4567040,349,4017305,true,ok
current,normal,50000,3,clustered_disjoint_sparse_merge,500,1627292,3254.584,307258.931,6,2,52476,17492,0,6,0,50000,187,186,1,1,2079577,2375680,2461696,0,0,2461696,195,2153729,true,ok
current,normal,50000,3,random_conflict_resolved_merge,250,16138667,64554.668,15490.747,399,0,5173467,0,0,399,0,50000,187,186,1,1,2079577,2375680,6221824,0,0,6221824,453,5528555,true,ok
current,normal,50000,3,clustered_conflict_resolved_merge,250,1165334,4661.336,214530.770,9,0,101949,0,0,9,0,50000,187,186,1,1,2079577,2375680,2461696,0,0,2461696,193,2147543,true,ok
original,full,100000,3,sorted_stream_build,100000,66567958,665.680,1502224.238,0,0,0,0,0,0,0,100000,381,378,3,2,4141129,0,4706304,0,0,4706304,381,4141129,true,ok
original,full,100000,3,shuffled_batch_build,100000,65674875,656.749,1522652.308,0,0,0,0,0,0,0,100000,381,378,3,2,4141129,0,4706304,0,0,4706304,381,4141129,true,ok
original,full,100000,3,random_reads_cold_manager,1000000,875870334,875.870,1141721.510,381,0,4141129,0,2999619,381,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,full,100000,3,random_reads_warm_manager,1000000,832268792,832.269,1201534.900,0,0,0,0,3000000,0,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,full,100000,3,clustered_reads_cold_manager,1000000,797821416,797.821,1253413.333,41,0,449147,0,2999959,41,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,full,100000,3,clustered_reads_warm_manager,1000000,764396709,764.397,1308221.226,0,0,0,0,3000000,0,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,full,100000,3,right_edge_reads_cold_manager,1000000,786679125,786.679,1271166.309,42,0,431633,0,2999958,42,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,full,100000,3,right_edge_reads_warm_manager,1000000,765441500,765.442,1306435.567,0,0,0,0,3000000,0,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,full,100000,3,append_batch_upserts,1000,13664041,13664.041,73184.792,3,9,24446,66032,0,3,0,101000,387,384,3,2,4182715,4706304,4780032,0,0,4780032,390,4207161,true,ok
original,full,100000,3,random_batch_updates,1000,117381166,117381.166,8519.254,320,320,3802839,3802839,634,320,0,100000,381,378,3,2,4141129,4706304,8937472,0,0,8937472,701,7943968,true,ok
original,full,100000,3,clustered_batch_updates,1000,15703291,15703.291,63680.919,8,6,103293,78963,7,8,0,100000,381,378,3,2,4141129,4706304,4792320,0,0,4792320,387,4220092,true,ok
original,full,100000,3,random_batch_deletes,1000,120550292,120550.292,8295.293,320,320,3802839,3761837,631,320,0,99000,381,378,3,2,4100127,4706304,8912896,0,0,8912896,701,7902966,true,ok
original,full,100000,3,clustered_batch_deletes,1000,9967708,9967.708,100323.966,6,4,78963,37691,6,6,0,99000,379,376,3,2,4099857,4706304,4747264,0,0,4747264,385,4178820,true,ok
original,full,100000,3,identical_diff,1,1500,1500.000,666666.667,0,0,0,0,0,0,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,full,100000,3,append_sparse_diff,1000,1484709,1484.709,673532.659,12,0,90478,0,0,12,0,101000,387,384,3,2,4182715,4706304,4780032,0,32768,4812800,390,4207161,true,ok
original,full,100000,3,random_sparse_diff,1000,46221750,46221.750,21634.836,640,0,7605678,0,2,640,0,100000,381,378,3,2,4141129,4706304,8937472,0,32768,8970240,701,7943968,true,ok
original,full,100000,3,clustered_sparse_diff,1000,2395750,2395.750,417405.823,12,0,157926,0,2,12,0,100000,381,378,3,2,4141129,4706304,4792320,0,32768,4825088,387,4220092,true,ok
original,full,100000,3,random_delete_diff,1000,78501083,78501.083,12738.678,701,0,7902966,0,63,701,0,99000,381,378,3,2,4100127,4706304,8912896,0,32768,8945664,701,7902966,true,ok
original,full,100000,3,clustered_delete_diff,1000,33963083,33963.083,29443.735,208,0,2183166,0,200,208,0,99000,379,376,3,2,4099857,4706304,4747264,0,32768,4780032,385,4178820,true,ok
original,full,100000,3,append_disjoint_sparse_merge,1000,3834125,3834.125,260815.701,10,4,79092,30194,9,10,0,101000,384,381,3,2,4182481,4706304,4820992,0,0,4820992,393,4243280,true,ok
original,full,100000,3,random_disjoint_sparse_merge,1000,603833,603.833,1656087.031,6,2,23640,7880,0,6,0,100000,381,378,3,2,4141129,4706304,8978432,0,0,8978432,705,7959728,true,ok
original,full,100000,3,clustered_disjoint_sparse_merge,1000,3166125,3166.125,315843.500,9,3,86913,28971,0,9,0,100000,381,378,3,2,4141129,4706304,4849664,0,0,4849664,393,4278034,true,ok
original,full,100000,3,random_conflict_resolved_merge,500,64640083,129280.166,7735.139,756,0,9711192,0,0,756,0,100000,381,378,3,2,4141129,4706304,11862016,0,0,11862016,885,10615257,true,ok
original,full,100000,3,clustered_conflict_resolved_merge,500,1671834,3343.668,299072.755,15,0,173613,0,0,15,0,100000,381,378,3,2,4141129,4706304,4833280,0,0,4833280,391,4256871,true,ok
current,full,100000,3,sorted_stream_build,100000,63469000,634.690,1575572.327,0,0,0,0,0,0,0,100000,376,373,3,2,4159429,0,4706304,0,0,4706304,376,4159429,true,ok
current,full,100000,3,shuffled_batch_build,100000,67881334,678.813,1473159.028,0,0,0,0,0,0,0,100000,376,373,3,2,4159429,0,4706304,0,0,4706304,376,4159429,true,ok
current,full,100000,3,random_reads_cold_manager,1000000,650065000,650.065,1538307.708,376,0,4159429,0,1860458,376,0,100000,376,373,3,2,4159429,4706304,4706304,0,32768,4739072,376,4159429,true,ok
current,full,100000,3,random_reads_warm_manager,1000000,590475375,590.475,1693550.726,0,0,0,0,1860800,0,0,100000,376,373,3,2,4159429,4706304,4706304,0,32768,4739072,376,4159429,true,ok
current,full,100000,3,clustered_reads_cold_manager,1000000,455540417,455.540,2195194.900,43,0,427654,0,1131127,43,0,100000,376,373,3,2,4159429,4706304,4706304,0,32768,4739072,376,4159429,true,ok
