implementation,revision,contract_version,records,density,locality,operation,relationship,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_digest,result_count,base_count,target_count,conflict_count,validated,repetition,peak_rss_bytes
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,full_diff,compare,3000000,272865708,90.955,10994419.277,65abfac0ddfc9a94,561bc95a36bcaa08,3000000,10000000,13000000,0,true,2,10455662592
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,range_diff,compare,1299999,201572375,155.056,6449291.477,65abfac0ddfc9a94,d530041f2b98ee4b,1299999,10000000,13000000,0,true,2,10455662592
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,patch_generate,compare,3000000,294918416,98.306,10172304.737,65abfac0ddfc9a94,561bc95a36bcaa08,3000000,10000000,13000000,0,true,2,10455662592
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,patch_apply,compare,3000000,13430476583,4476.826,223372.565,65abfac0ddfc9a94,2377b4a75b229e0c,13000000,10000000,13000000,0,true,2,10455662592
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,merge_disjoint,disjoint,6000000,1979153625,329.859,3031598.924,5462b2c89ad6a98e,82e6a84adbd1be2a,16000000,10000000,16000000,0,true,2,10455662592
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,merge_convergent,convergent,3000000,167,0.000,17964071856287.426,ac75ca65f254c974,2377b4a75b229e0c,13000000,10000000,13000000,0,true,2,10455662592
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,merge_conflict,conflict,3000000,3265260208,1088.420,918762.919,656dfa11142b03c0,2377b4a75b229e0c,13000000,10000000,13000000,3000000,true,2,10455662592
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,full_diff,compare,3000000,633115042,211.038,4738475.318,65abfac0ddfc9a94,561bc95a36bcaa08,3000000,10000000,13000000,0,true,2,7111540736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,range_diff,compare,1299999,325473541,250.364,3994177.210,65abfac0ddfc9a94,d530041f2b98ee4b,1299999,10000000,13000000,0,true,2,7111540736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,patch_generate,compare,3000000,46125,0.015,65040650406.504,65abfac0ddfc9a94,561bc95a36bcaa08,10,10000000,13000000,0,true,2,7111540736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,patch_apply,compare,3000000,152916,0.051,19618614141.097,65abfac0ddfc9a94,2377b4a75b229e0c,13000000,10000000,13000000,0,true,2,7111540736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,merge_disjoint,disjoint,6000000,6982083,1.164,859342405.411,5462b2c89ad6a98e,82e6a84adbd1be2a,16000000,10000000,16000000,0,true,2,7111540736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,merge_convergent,convergent,3000000,132333,0.044,22670082292.399,ac75ca65f254c974,2377b4a75b229e0c,13000000,10000000,13000000,0,true,2,7111540736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,merge_conflict,conflict,3000000,1579520500,526.507,1899310.582,656dfa11142b03c0,2377b4a75b229e0c,13000000,10000000,13000000,3000000,true,2,7111540736
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,full_diff,compare,3000000,489543667,163.181,6128156.081,4e5e1362e37be68d,524d7910de7f4c7c,3000000,10000000,10000000,0,true,2,14621605888
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,range_diff,compare,326999,57011458,174.347,5735671.591,4e5e1362e37be68d,16b563ba75325251,326999,10000000,10000000,0,true,2,14621605888
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,patch_generate,compare,3000000,569490292,189.830,5267868.552,4e5e1362e37be68d,524d7910de7f4c7c,3000000,10000000,10000000,0,true,2,14621605888
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,patch_apply,compare,3000000,8431251375,2810.417,355819.067,4e5e1362e37be68d,06e74a41c0b85eb7,10000000,10000000,10000000,0,true,2,14621605888
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,merge_disjoint,disjoint,6000000,8977173916,1496.196,668361.787,7786549ab74ba6a4,5f75ef0345c930c2,10000000,10000000,10000000,0,true,2,14621605888
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,merge_convergent,convergent,3000000,375,0.000,8000000000000.000,f65361b42b496e0a,06e74a41c0b85eb7,10000000,10000000,10000000,0,true,2,14621605888
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,merge_conflict,conflict,3000000,10267195958,3422.399,292192.728,a930c1330f6cf8c5,06e74a41c0b85eb7,10000000,10000000,10000000,3000000,true,2,14621605888
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,full_diff,compare,3000000,1538974584,512.992,1949349.932,4e5e1362e37be68d,524d7910de7f4c7c,3000000,10000000,10000000,0,true,2,11268538368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,range_diff,compare,326999,144347750,441.432,2265355.712,4e5e1362e37be68d,16b563ba75325251,326999,10000000,10000000,0,true,2,11268538368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,patch_generate,compare,3000000,32375,0.011,92664092664.093,4e5e1362e37be68d,524d7910de7f4c7c,30,10000000,10000000,0,true,2,11268538368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,patch_apply,compare,3000000,220833,0.074,13584926165.926,4e5e1362e37be68d,06e74a41c0b85eb7,10000000,10000000,10000000,0,true,2,11268538368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,merge_disjoint,disjoint,6000000,4898825250,816.471,1224783.431,7786549ab74ba6a4,5f75ef0345c930c2,10000000,10000000,10000000,0,true,2,11268538368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,merge_convergent,convergent,3000000,23145167,7.715,129616692.764,f65361b42b496e0a,06e74a41c0b85eb7,10000000,10000000,10000000,0,true,2,11268538368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,merge_conflict,conflict,3000000,3432342875,1144.114,874038.553,a930c1330f6cf8c5,06e74a41c0b85eb7,10000000,10000000,10000000,3000000,true,2,11268538368
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,full_diff,compare,3000000,521909167,173.970,5748126.666,a1f1cabd4c774041,cb729f49b397d707,3000000,10000000,10000000,0,true,2,11244355584
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,range_diff,compare,328000,53398292,162.800,6142518.566,a1f1cabd4c774041,3d70e9b59ae54caf,328000,10000000,10000000,0,true,2,11244355584
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,patch_generate,compare,3000000,451298833,150.433,6647480.074,a1f1cabd4c774041,cb729f49b397d707,3000000,10000000,10000000,0,true,2,11244355584
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,patch_apply,compare,3000000,3653435917,1217.812,821144.826,a1f1cabd4c774041,b975287c54b686ea,10000000,10000000,10000000,0,true,2,11244355584
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,merge_disjoint,disjoint,6000000,3285850250,547.642,1826011.395,cf4c90c650bb5a6c,eb18467eaabecbd0,10000000,10000000,10000000,0,true,2,11244355584
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,merge_convergent,convergent,3000000,375,0.000,8000000000000.000,69ed82026bb5fbee,b975287c54b686ea,10000000,10000000,10000000,0,true,2,11244355584
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,merge_conflict,conflict,3000000,4067815750,1355.939,737496.530,f36d5fa6a71a3083,b975287c54b686ea,10000000,10000000,10000000,3000000,true,2,11244355584
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,full_diff,compare,3000000,987653708,329.218,3037501.885,a1f1cabd4c774041,cb729f49b397d707,3000000,10000000,10000000,0,true,2,7527694336
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,range_diff,compare,328000,115349666,351.676,2843527.956,a1f1cabd4c774041,3d70e9b59ae54caf,328000,10000000,10000000,0,true,2,7527694336
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,patch_generate,compare,3000000,178042,0.059,16849956751.778,a1f1cabd4c774041,cb729f49b397d707,32,10000000,10000000,0,true,2,7527694336
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,patch_apply,compare,3000000,600709,0.200,4994098640.107,a1f1cabd4c774041,b975287c54b686ea,10000000,10000000,10000000,0,true,2,7527694336
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,merge_disjoint,disjoint,6000000,1070111917,178.352,5606890.181,cf4c90c650bb5a6c,eb18467eaabecbd0,10000000,10000000,10000000,0,true,2,7527694336
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,merge_convergent,convergent,3000000,537292,0.179,5583556055.180,69ed82026bb5fbee,b975287c54b686ea,10000000,10000000,10000000,0,true,2,7527694336
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,merge_conflict,conflict,3000000,1959277791,653.093,1531176.444,f36d5fa6a71a3083,b975287c54b686ea,10000000,10000000,10000000,3000000,true,2,7527694336
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,full_diff,compare,1,41,41.000,24390243.902,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,3,3383427072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,range_diff,compare,1,60000,60000.000,16666.667,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,3,3383427072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,patch_generate,compare,1,4417,4417.000,226398.008,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,3,3383427072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,patch_apply,compare,1,1375,1375.000,727272.727,5180891919f69917,252bd1ae972508d7,10000000,10000000,10000000,0,true,3,3383427072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,merge_noop,noop,1,334,334.000,2994011.976,5180891919f69917,252bd1ae972508d7,10000000,10000000,10000000,0,true,3,3383427072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,0,none,full_diff,compare,1,2000,2000.000,500000.000,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,3,5690818560
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,0,none,range_diff,compare,1,3167,3167.000,315756.236,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,3,5690818560
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,0,none,patch_generate,compare,1,16042,16042.000,62336.367,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,3,5690818560
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,0,none,patch_apply,compare,1,333,333.000,3003003.003,5180891919f69917,252bd1ae972508d7,10000000,10000000,10000000,0,true,3,5690818560
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,0,none,merge_noop,noop,1,1325375,1325375.000,754.503,5180891919f69917,252bd1ae972508d7,10000000,10000000,10000000,0,true,3,5690818560
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,full_diff,compare,100000,6748959,67.490,14817099.941,bdf84e59bc98e7e1,14eb3cdfc3163ee7,100000,10000000,10100000,0,true,3,3565535232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,range_diff,compare,100000,7139000,71.390,14007564.085,bdf84e59bc98e7e1,14eb3cdfc3163ee7,100000,10000000,10100000,0,true,3,3565535232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,patch_generate,compare,100000,7749458,77.495,12904128.263,bdf84e59bc98e7e1,14eb3cdfc3163ee7,100000,10000000,10100000,0,true,3,3565535232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,patch_apply,compare,100000,447946959,4479.470,223240.716,bdf84e59bc98e7e1,48caaa5d0a421603,10100000,10000000,10100000,0,true,3,3565535232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,merge_disjoint,disjoint,200000,65346333,326.732,3060615.505,751911a67cde37a9,a19bf5646fda64b9,10200000,10000000,10200000,0,true,3,3565535232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,merge_convergent,convergent,100000,42,0.000,2380952380952.381,30b058a1ae37248e,48caaa5d0a421603,10100000,10000000,10100000,0,true,3,3565535232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,merge_conflict,conflict,100000,103423209,1034.232,966900.959,bb2c53d8982cdbaf,48caaa5d0a421603,10100000,10000000,10100000,100000,true,3,3565535232
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,full_diff,compare,100000,18837792,188.378,5308477.766,bdf84e59bc98e7e1,14eb3cdfc3163ee7,100000,10000000,10100000,0,true,3,5650907136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,range_diff,compare,100000,19883958,198.840,5029179.804,bdf84e59bc98e7e1,14eb3cdfc3163ee7,100000,10000000,10100000,0,true,3,5650907136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,patch_generate,compare,100000,20417,0.204,4897879218.298,bdf84e59bc98e7e1,14eb3cdfc3163ee7,1,10000000,10100000,0,true,3,5650907136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,patch_apply,compare,100000,146334,1.463,683368185.111,bdf84e59bc98e7e1,48caaa5d0a421603,10100000,10000000,10100000,0,true,3,5650907136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,merge_disjoint,disjoint,200000,503250,2.516,397416790.859,751911a67cde37a9,a19bf5646fda64b9,10200000,10000000,10200000,0,true,3,5650907136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,merge_convergent,convergent,100000,72667,0.727,1376140476.420,30b058a1ae37248e,48caaa5d0a421603,10100000,10000000,10100000,0,true,3,5650907136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,merge_conflict,conflict,100000,48615459,486.155,2056958.878,bb2c53d8982cdbaf,48caaa5d0a421603,10100000,10000000,10100000,100000,true,3,5650907136
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,full_diff,compare,100000,118084250,1180.842,846852.988,62caf61adb4b74c4,214c50047bf9847c,100000,10000000,10000000,0,true,3,10780196864
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,range_diff,compare,10026,13148041,1311.394,762547.059,62caf61adb4b74c4,b3ce8d80957e1e13,10026,10000000,10000000,0,true,3,10780196864
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,patch_generate,compare,100000,119385125,1193.851,837625.290,62caf61adb4b74c4,214c50047bf9847c,100000,10000000,10000000,0,true,3,10780196864
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,patch_apply,compare,100000,3274205375,32742.054,30541.762,62caf61adb4b74c4,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,3,10780196864
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,merge_disjoint,disjoint,200000,4539245583,22696.228,44060.185,27ffc37a9d00a526,82ce0f77b908d7aa,10000000,10000000,10000000,0,true,3,10780196864
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,merge_convergent,convergent,100000,250,0.003,400000000000.000,fc8225b9b18ebb82,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,3,10780196864
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,merge_conflict,conflict,100000,3847307334,38473.073,25992.205,285cb1e25c593629,f4fdc47f35b283d3,10000000,10000000,10000000,100000,true,3,10780196864
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,full_diff,compare,100000,259874416,2598.744,384801.250,62caf61adb4b74c4,214c50047bf9847c,100000,10000000,10000000,0,true,3,5540724736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,range_diff,compare,10026,17579500,1753.391,570323.388,62caf61adb4b74c4,b3ce8d80957e1e13,10026,10000000,10000000,0,true,3,5540724736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,patch_generate,compare,100000,48583,0.486,2058333161.806,62caf61adb4b74c4,214c50047bf9847c,32,10000000,10000000,0,true,3,5540724736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,patch_apply,compare,100000,311292,3.113,321241792.272,62caf61adb4b74c4,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,3,5540724736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,merge_disjoint,disjoint,200000,665456417,3327.282,300545.603,27ffc37a9d00a526,82ce0f77b908d7aa,10000000,10000000,10000000,0,true,3,5540724736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,merge_convergent,convergent,100000,332167,3.322,301053385.797,fc8225b9b18ebb82,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,3,5540724736
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,merge_conflict,conflict,100000,482825958,4828.260,207113.968,285cb1e25c593629,f4fdc47f35b283d3,10000000,10000000,10000000,100000,true,3,5540724736
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,full_diff,compare,100000,18413375,184.134,5430834.923,17b50994d9327078,119395320c23bc45,100000,10000000,10000000,0,true,3,3676913664
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,range_diff,compare,12000,5801667,483.472,2068371.039,17b50994d9327078,b27c446ae2bbb216,12000,10000000,10000000,0,true,3,3676913664
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,patch_generate,compare,100000,20345667,203.457,4915051.446,17b50994d9327078,119395320c23bc45,100000,10000000,10000000,0,true,3,3676913664
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,patch_apply,compare,100000,152495625,1524.956,655756.518,17b50994d9327078,5fa27c4179656f2a,10000000,10000000,10000000,0,true,3,3676913664
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,merge_disjoint,disjoint,200000,141768667,708.843,1410748.963,4241ec2b14453429,2b94d622b6d6a86b,10000000,10000000,10000000,0,true,3,3676913664
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,merge_convergent,convergent,100000,541,0.005,184842883548.983,b88ac8ff75a7254e,5fa27c4179656f2a,10000000,10000000,10000000,0,true,3,3676913664
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,merge_conflict,conflict,100000,142721791,1427.218,700663.853,8cd3c9652fbd3a65,5fa27c4179656f2a,10000000,10000000,10000000,100000,true,3,3676913664
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,full_diff,compare,100000,29521250,295.212,3387390.439,17b50994d9327078,119395320c23bc45,100000,10000000,10000000,0,true,3,5568872448
